
[00:00:00.000 --> 00:00:03.000]   [Music]
[00:00:03.000 --> 00:00:06.000]   [Music]
[00:00:07.000 --> 00:00:10.000]   [Music]
[00:00:10.000 --> 00:00:13.000]   [Music]
[00:00:13.000 --> 00:00:19.000]   [Music]
[00:00:19.000 --> 00:00:25.000]   [Music]
[00:00:25.000 --> 00:00:31.000]   [Music]
[00:00:31.000 --> 00:00:38.000]   [Music]
[00:00:38.000 --> 00:00:41.000]   [Music]
[00:00:41.000 --> 00:00:48.000]   [Music]
[00:00:48.000 --> 00:00:56.000]   [Music]
[00:01:06.000 --> 00:01:09.000]   [Music]
[00:01:09.000 --> 00:01:19.000]   [Music]
[00:01:19.000 --> 00:01:30.000]   [Music]
[00:01:30.000 --> 00:01:33.000]   [Music]
[00:01:33.000 --> 00:01:43.000]   [Music]
[00:01:43.000 --> 00:01:56.000]   [Music]
[00:01:56.000 --> 00:01:59.000]   [Music]
[00:01:59.000 --> 00:02:09.000]   [Music]
[00:02:09.000 --> 00:02:19.000]   [Music]
[00:02:19.000 --> 00:02:22.000]   [Music]
[00:02:22.000 --> 00:02:28.000]   [Music]
[00:02:28.000 --> 00:02:43.000]   Good morning Church family. Happy Lord's Day. We will now begin our service.
[00:02:46.000 --> 00:02:49.000]   [Music]
[00:02:49.000 --> 00:03:01.000]   The sun.
[00:03:01.000 --> 00:03:07.000]   The sun cannot compare to the glory of your love.
[00:03:07.000 --> 00:03:13.000]   There is no shadow in your presence.
[00:03:15.000 --> 00:03:22.000]   No mortal man would dare to stand before your throne.
[00:03:22.000 --> 00:03:27.000]   Before the Holy One of Heaven.
[00:03:27.000 --> 00:03:36.000]   It's only by your blood and it's only through your mercy.
[00:03:36.000 --> 00:03:40.000]   Lord, I come.
[00:03:41.000 --> 00:03:47.000]   I bring an offering of worship to my King.
[00:03:47.000 --> 00:03:54.000]   No one on earth deserves the praises that I see.
[00:03:54.000 --> 00:04:02.000]   Jesus, may you receive the honor that you're due.
[00:04:02.000 --> 00:04:09.000]   Oh Lord, I bring an offering to you.
[00:04:09.000 --> 00:04:12.000]   [Music]
[00:04:12.000 --> 00:04:23.000]   The sun.
[00:04:23.000 --> 00:04:29.000]   The sun cannot compare to the glory of your love.
[00:04:29.000 --> 00:04:35.000]   There is no shadow in your presence.
[00:04:37.000 --> 00:04:43.000]   No mortal man would dare to stand before your throne.
[00:04:43.000 --> 00:04:49.000]   Before the Holy One of Heaven.
[00:04:49.000 --> 00:04:58.000]   It's only by your blood and it's only through your mercy.
[00:04:58.000 --> 00:05:02.000]   Lord, I come.
[00:05:03.000 --> 00:05:09.000]   I bring an offering of worship to my King.
[00:05:09.000 --> 00:05:16.000]   No one on earth deserves the praises that I see.
[00:05:16.000 --> 00:05:24.000]   Jesus, may you receive the honor that you're due.
[00:05:24.000 --> 00:05:30.000]   Oh Lord, I bring an offering to you.
[00:05:31.000 --> 00:05:38.000]   I bring an offering of worship to my King.
[00:05:38.000 --> 00:05:45.000]   No one on earth deserves the praises that I see.
[00:05:45.000 --> 00:05:53.000]   Jesus, may you receive the honor that you're due.
[00:05:53.000 --> 00:06:00.000]   Oh Lord, I bring an offering to you.
[00:06:01.000 --> 00:06:07.000]   Oh Lord, I bring an offering to you.
[00:06:07.000 --> 00:06:11.000]   [Music]
[00:06:11.000 --> 00:06:27.000]   Hi, good morning, Marine Community Church.
[00:06:27.000 --> 00:06:30.000]   It's good to be back from Korea.
[00:06:30.000 --> 00:06:33.000]   I know that everybody's been asking, "Are you recovered? Are you recovered?"
[00:06:33.000 --> 00:06:35.000]   Yes, I am fully recovered.
[00:06:35.000 --> 00:06:37.000]   I'm ready to jump back into ministry.
[00:06:37.000 --> 00:06:40.000]   We have some announcements before we get started.
[00:06:40.000 --> 00:06:42.000]   We're going to give you an updated version.
[00:06:42.000 --> 00:06:45.000]   Those of you who are members, during our members meeting,
[00:06:45.000 --> 00:06:47.000]   and so about what happened in Korea.
[00:06:47.000 --> 00:06:49.000]   We did actually have a video to show you,
[00:06:49.000 --> 00:06:52.000]   but because of time constraint with baptism and various things,
[00:06:52.000 --> 00:06:55.000]   we're going to save that until the members meeting.
[00:06:55.000 --> 00:06:59.000]   I am going to give a bit of an update through the sermon.
[00:06:59.000 --> 00:07:03.000]   Today's members meeting is happening at 1.30.
[00:07:03.000 --> 00:07:07.000]   So please, right after, if you need to go out and get lunch,
[00:07:07.000 --> 00:07:09.000]   please be back here right at 1.30.
